"EstadoCivil";"Genero";"Email";"IngresoAnual";"TotalHijos";"Educacion";"Ocupacion";"Propietario";"CantAutomoviles";"Distancia";"Region";"Edad";"confidence(1)";"confidence(0)";"Comprará bicicleta"
"S";"F";"gabriella7@mineriadedatos.com.ar";80000;4;"Licenciatura";"Gesti�n";"0";0;"0-1 Km.";"Norte";50;0.6384615384615384;0.36153846153846153;"1"
"S";"F";"brandy6@mineriadedatos.com.ar";30000;3;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Sur";62;0.6190476190476191;0.38095238095238093;"1"
"C";"F";"gloria16@mineriadedatos.com.ar";90000;4;"Estudios universitarios (en curso)";"Obrero especializado";"1";3;"0-1 Km.";"Norte";44;0.0;1.0;"0"
"C";"F";"alexia3@mineriadedatos.com.ar";70000;5;"Estudios universitarios (en curso)";"Obrero especializado";"0";2;"0-1 Km.";"Sur";51;0.06862745098039216;0.9313725490196079;"0"
"S";"M";"lucas64@mineriadedatos.com.ar";10000;0;"Estudios universitarios (en curso)";"Obrero";"1";1;"2-5 Km.";"Sur";34;0.9166666666666666;0.08333333333333333;"1"
"C";"F";"michele52@mineriadedatos.com.ar";30000;2;"Estudios universitarios (en curso)";"Administrativo";"1";3;"0-1 Km.";"Centro";49;0.21739130434782608;0.782608695652174;"0"
"S";"F";"chloe68@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";46;0.6285714285714286;0.37142857142857144;"1"
"S";"F";"angela16@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"0";2;"0-1 Km.";"Norte";35;0.0;1.0;"0"
"C";"F";"alexa21@mineriadedatos.com.ar";70000;4;"Estudios de postgrado";"Profesional";"0";0;"0-1 Km.";"Norte";42;0.9285714285714286;0.07142857142857142;"1"
"C";"F";"felicia1@mineriadedatos.com.ar";120000;0;"Educaci�n secundaria (en curso)";"Profesional";"1";4;"10+ Km.";"Sur";42;0.5776173285198556;0.4223826714801444;"1"
"C";"M";"edward71@mineriadedatos.com.ar";80000;5;"Licenciatura";"Profesional";"1";4;"1-2 Km.";"Sur";48;0.06862745098039216;0.9313725490196079;"0"
"C";"M";"sean26@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"1-2 Km.";"Norte";58;0.8;0.2;"1"
"C";"M";"damien13@mineriadedatos.com.ar";30000;2;"Estudios universitarios (en curso)";"Administrativo";"0";2;"5-10 Km.";"Sur";66;0.2222222222222222;0.7777777777777778;"0"
"S";"F";"jessie37@mineriadedatos.com.ar";90000;5;"Estudios universitarios (en curso)";"Profesional";"0";2;"10+ Km.";"Centro";68;0.0;1.0;"0"
"S";"M";"gabriel42@mineriadedatos.com.ar";40000;3;"Educaci�n secundaria (en curso)";"Administrativo";"0";2;"1-2 Km.";"Sur";59;0.9411764705882353;0.058823529411764705;"1"
"C";"M";"jordan54@mineriadedatos.com.ar";90000;4;"Estudios universitarios (en curso)";"Profesional";"1";3;"2-5 Km.";"Norte";47;0.42857142857142855;0.5714285714285714;"0"
"C";"M";"kristopher0@mineriadedatos.com.ar";80000;0;"Licenciatura";"Profesional";"1";3;"10+ Km.";"Sur";40;0.125;0.875;"0"
"C";"F";"sydney30@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";0;"0-1 Km.";"Centro";48;0.6666666666666666;0.3333333333333333;"1"
"C";"M";"stanley19@mineriadedatos.com.ar";60000;5;"Licenciatura";"Profesional";"1";2;"5-10 Km.";"Sur";49;0.2;0.8;"0"
"S";"F";"hailey29@mineriadedatos.com.ar";10000;0;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"1-2 Km.";"Centro";41;0.1702127659574468;0.8297872340425532;"0"
"C";"M";"tristan2@mineriadedatos.com.ar";70000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"2-5 Km.";"Norte";51;0.5;0.5;"1"
"C";"M";"edgar13@mineriadedatos.com.ar";80000;5;"Licenciatura";"Profesional";"1";3;"0-1 Km.";"Sur";47;0.06862745098039216;0.9313725490196079;"0"
"S";"F";"valerie23@mineriadedatos.com.ar";10000;3;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"0-1 Km.";"Centro";50;0.1702127659574468;0.8297872340425532;"0"
"S";"F";"jessie40@mineriadedatos.com.ar";10000;1;"Educaci�n secundaria";"Obrero";"0";0;"1-2 Km.";"Sur";36;1.0;0.0;"1"
"C";"F";"susan24@mineriadedatos.com.ar";20000;4;"Educaci�n secundaria";"Obrero";"0";2;"0-1 Km.";"Centro";34;0.1702127659574468;0.8297872340425532;"0"
"S";"M";"marcus94@mineriadedatos.com.ar";100000;1;"Estudios de postgrado";"Gesti�n";"1";3;"2-5 Km.";"Norte";80;0.0;1.0;"0"
"C";"F";"alexandra14@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Profesional";"1";1;"2-5 Km.";"Norte";47;0.25;0.75;"0"
"S";"M";"austin30@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Profesional";"1";2;"5-10 Km.";"Norte";39;0.10526315789473684;0.8947368421052632;"0"
"C";"M";"eduardo49@mineriadedatos.com.ar";90000;4;"Licenciatura";"Gesti�n";"1";1;"0-1 Km.";"Norte";44;0.6384615384615384;0.36153846153846153;"1"
"S";"F";"trisha8@mineriadedatos.com.ar";30000;1;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";43;0.9545454545454546;0.045454545454545456;"1"
"S";"F";"trinity14@mineriadedatos.com.ar";60000;3;"Licenciatura";"Obrero especializado";"1";0;"2-5 Km.";"Norte";46;1.0;0.0;"1"
"C";"F";"mariah17@mineriadedatos.com.ar";60000;2;"Estudios de postgrado";"Gesti�n";"1";2;"5-10 Km.";"Norte";78;1.0;0.0;"1"
"S";"F";"melissa24@mineriadedatos.com.ar";40000;3;"Estudios universitarios (en curso)";"Administrativo";"1";0;"1-2 Km.";"Norte";38;0.0;1.0;"0"
"C";"F";"sarah45@mineriadedatos.com.ar";60000;1;"Licenciatura";"Profesional";"1";1;"0-1 Km.";"Norte";55;1.0;0.0;"1"
"C";"F";"maria65@mineriadedatos.com.ar";60000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"0-1 Km.";"Norte";51;0.6097560975609756;0.3902439024390244;"1"
"C";"M";"eduardo33@mineriadedatos.com.ar";80000;3;"Licenciatura";"Obrero especializado";"1";1;"0-1 Km.";"Norte";48;0.0;1.0;"0"
"C";"F";"latasha5@mineriadedatos.com.ar";80000;5;"Licenciatura";"Profesional";"1";4;"1-2 Km.";"Sur";48;0.06862745098039216;0.9313725490196079;"0"
"S";"F";"stacey20@mineriadedatos.com.ar";40000;2;"Estudios universitarios (en curso)";"Administrativo";"1";0;"1-2 Km.";"Centro";42;0.9166666666666666;0.08333333333333333;"1"
"C";"F";"amanda56@mineriadedatos.com.ar";50000;1;"Licenciatura";"Obrero especializado";"1";0;"2-5 Km.";"Norte";43;0.9038461538461539;0.09615384615384616;"1"
"S";"M";"wayne15@mineriadedatos.com.ar";10000;0;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"1-2 Km.";"Centro";40;0.1702127659574468;0.8297872340425532;"0"
"C";"M";"thomas57@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"0-1 Km.";"Norte";57;0.6097560975609756;0.3902439024390244;"1"
"S";"M";"clayton24@mineriadedatos.com.ar";120000;2;"Educaci�n secundaria";"Profesional";"1";4;"5-10 Km.";"Centro";56;0.42105263157894735;0.5789473684210527;"0"
"S";"F";"carly10@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"0-1 Km.";"Centro";42;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"carol24@mineriadedatos.com.ar";110000;3;"Licenciatura";"Gesti�n";"0";4;"5-10 Km.";"Centro";66;1.0;0.0;"1"
"S";"M";"patrick16@mineriadedatos.com.ar";60000;4;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";53;0.12727272727272726;0.8727272727272727;"0"
"C";"M";"grant12@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"0";0;"0-1 Km.";"Centro";38;0.9545454545454546;0.045454545454545456;"1"
"S";"M";"ross4@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";1;"5-10 Km.";"Sur";50;0.5;0.5;"1"
"S";"M";"ian78@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"0";2;"1-2 Km.";"Norte";58;0.3877118644067797;0.6122881355932204;"0"
"S";"F";"taylor36@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Profesional";"0";2;"1-2 Km.";"Norte";38;1.0;0.0;"1"
"C";"F";"tracy18@mineriadedatos.com.ar";160000;2;"Estudios universitarios (en curso)";"Gesti�n";"1";3;"10+ Km.";"Centro";63;0.034482758620689655;0.9655172413793104;"0"
"C";"F";"ashley21@mineriadedatos.com.ar";100000;0;"Estudios universitarios (en curso)";"Profesional";"1";2;"2-5 Km.";"Norte";49;0.8;0.2;"1"
"C";"M";"lucas37@mineriadedatos.com.ar";40000;0;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"5-10 Km.";"Norte";35;0.0;1.0;"0"
"S";"F";"dana15@mineriadedatos.com.ar";10000;1;"Educaci�n secundaria";"Obrero";"0";1;"2-5 Km.";"Centro";53;0.24680851063829787;0.7531914893617021;"0"
"S";"M";"xavier47@mineriadedatos.com.ar";110000;4;"Licenciatura";"Gesti�n";"0";4;"1-2 Km.";"Norte";49;0.375;0.625;"0"
"C";"F";"holly7@mineriadedatos.com.ar";40000;2;"Licenciatura";"Gesti�n";"1";1;"5-10 Km.";"Sur";77;0.32142857142857145;0.6785714285714286;"0"
"C";"M";"jonathan37@mineriadedatos.com.ar";60000;4;"Estudios de postgrado";"Obrero especializado";"0";0;"0-1 Km.";"Norte";53;0.5;0.5;"1"
"C";"M";"byron0@mineriadedatos.com.ar";80000;5;"Licenciatura";"Profesional";"0";4;"0-1 Km.";"Sur";45;0.016666666666666666;0.9833333333333333;"0"
"C";"F";"natalie41@mineriadedatos.com.ar";30000;1;"Licenciatura";"Administrativo";"1";0;"1-2 Km.";"Centro";44;0.9545454545454546;0.045454545454545456;"1"
"C";"F";"haley15@mineriadedatos.com.ar";80000;0;"Licenciatura";"Gesti�n";"1";1;"1-2 Km.";"Norte";41;0.38392857142857145;0.6160714285714286;"0"
"C";"M";"mason2@mineriadedatos.com.ar";60000;1;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";42;0.12727272727272726;0.8727272727272727;"0"
"C";"M";"christian26@mineriadedatos.com.ar";80000;5;"Estudios de postgrado";"Obrero especializado";"1";0;"0-1 Km.";"Norte";57;0.047619047619047616;0.9523809523809523;"0"
"C";"F";"kristen16@mineriadedatos.com.ar";90000;1;"Estudios de postgrado";"Gesti�n";"1";1;"1-2 Km.";"Sur";82;1.0;0.0;"1"
"S";"M";"james78@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";1;"0-1 Km.";"Norte";45;1.0;0.0;"1"
"C";"F";"mar�a35@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";38;0.20754716981132076;0.7924528301886793;"0"
"C";"F";"jennifer82@mineriadedatos.com.ar";60000;3;"Estudios de postgrado";"Gesti�n";"1";2;"5-10 Km.";"Norte";59;1.0;0.0;"1"
"S";"F";"rachel32@mineriadedatos.com.ar";130000;4;"Estudios universitarios (en curso)";"Profesional";"0";4;"5-10 Km.";"Centro";67;0.5;0.5;"1"
"S";"F";"leah13@mineriadedatos.com.ar";10000;3;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"0-1 Km.";"Centro";48;0.1702127659574468;0.8297872340425532;"0"
"C";"M";"caleb28@mineriadedatos.com.ar";40000;4;"Educaci�n secundaria";"Obrero especializado";"1";3;"10+ Km.";"Norte";45;0.22058823529411764;0.7794117647058824;"0"
"S";"M";"larry18@mineriadedatos.com.ar";80000;4;"Licenciatura";"Profesional";"0";1;"1-2 Km.";"Sur";48;1.0;0.0;"1"
"S";"F";"faith36@mineriadedatos.com.ar";50000;4;"Licenciatura";"Obrero especializado";"1";2;"2-5 Km.";"Norte";48;0.08333333333333333;0.9166666666666666;"0"
"C";"M";"isaiah0@mineriadedatos.com.ar";70000;2;"Licenciatura";"Obrero especializado";"1";1;"2-5 Km.";"Norte";44;0.9038461538461539;0.09615384615384616;"1"
"C";"M";"louis17@mineriadedatos.com.ar";20000;2;"Estudios universitarios (en curso)";"Obrero";"1";0;"0-1 Km.";"Centro";70;1.0;0.0;"1"
"S";"F";"emma7@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Profesional";"0";1;"0-1 Km.";"Norte";48;1.0;0.0;"1"
"C";"F";"lydia12@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";0;"1-2 Km.";"Centro";38;0.9545454545454546;0.045454545454545456;"1"
"C";"F";"katelyn26@mineriadedatos.com.ar";130000;1;"Licenciatura";"Gesti�n";"1";3;"2-5 Km.";"Norte";51;0.8888888888888888;0.1111111111111111;"1"
"S";"F";"sarah46@mineriadedatos.com.ar";60000;3;"Licenciatura";"Obrero especializado";"1";1;"2-5 Km.";"Norte";46;0.0;1.0;"0"
"C";"M";"mitchell12@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria (en curso)";"Administrativo";"1";3;"5-10 Km.";"Sur";61;0.5555555555555556;0.4444444444444444;"1"
"C";"M";"thomas34@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria (en curso)";"Administrativo";"1";2;"5-10 Km.";"Sur";63;0.5555555555555556;0.4444444444444444;"1"
"C";"F";"kelly11@mineriadedatos.com.ar";100000;4;"Estudios universitarios (en curso)";"Profesional";"1";4;"0-1 Km.";"Norte";47;0.0;1.0;"0"
"S";"M";"hector1@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria";"Obrero";"0";0;"0-1 Km.";"Centro";47;1.0;0.0;"1"
"C";"F";"barbara17@mineriadedatos.com.ar";20000;1;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";76;0.0;1.0;"0"
"C";"M";"jason50@mineriadedatos.com.ar";60000;4;"Licenciatura";"Profesional";"1";2;"2-5 Km.";"Norte";49;0.6153846153846154;0.38461538461538464;"1"
"C";"F";"ebony39@mineriadedatos.com.ar";120000;1;"Estudios de postgrado";"Gesti�n";"1";0;"0-1 Km.";"Sur";43;0.9655172413793104;0.034482758620689655;"1"
"C";"M";"janet3@mineriadedatos.com.ar";170000;3;"Estudios universitarios (en curso)";"Profesional";"1";4;"0-1 Km.";"Centro";57;0.1;0.9;"0"
"C";"F";"emma26@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";0;"0-1 Km.";"Centro";47;0.6666666666666666;0.3333333333333333;"1"
"C";"F";"tammy3@mineriadedatos.com.ar";10000;0;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"0-1 Km.";"Centro";41;0.1702127659574468;0.8297872340425532;"0"
"S";"M";"danny8@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria";"Obrero";"0";1;"2-5 Km.";"Centro";36;0.24680851063829787;0.7531914893617021;"0"
"S";"F";"miranda21@mineriadedatos.com.ar";50000;4;"Licenciatura";"Gesti�n";"0";2;"1-2 Km.";"Norte";71;0.06666666666666667;0.9333333333333333;"0"
"C";"F";"diana14@mineriadedatos.com.ar";30000;1;"Licenciatura";"Obrero especializado";"1";1;"2-5 Km.";"Centro";78;0.0;1.0;"0"
"S";"F";"evelyn20@mineriadedatos.com.ar";110000;0;"Estudios de postgrado";"Gesti�n";"0";3;"0-1 Km.";"Sur";47;0.0;1.0;"0"
"C";"M";"harold4@mineriadedatos.com.ar";30000;4;"Educaci�n secundaria";"Profesional";"1";2;"5-10 Km.";"Norte";64;0.20754716981132076;0.7924528301886793;"0"
"S";"F";"margaret27@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero";"1";1;"2-5 Km.";"Centro";35;0.5984990619136961;0.40150093808630394;"1"
"C";"F";"jaclyn10@mineriadedatos.com.ar";30000;2;"Estudios universitarios (en curso)";"Administrativo";"1";2;"0-1 Km.";"Centro";49;0.21739130434782608;0.782608695652174;"0"
"C";"M";"raymond15@mineriadedatos.com.ar";10000;0;"Estudios universitarios (en curso)";"Obrero";"0";1;"0-1 Km.";"Sur";32;1.0;0.0;"1"
"C";"M";"luke2@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";33;0.20754716981132076;0.7924528301886793;"0"
"S";"M";"clayton31@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"1-2 Km.";"Centro";41;0.1702127659574468;0.8297872340425532;"0"
"S";"M";"jared6@mineriadedatos.com.ar";20000;2;"Estudios universitarios (en curso)";"Obrero";"0";1;"2-5 Km.";"Centro";53;0.7567567567567568;0.24324324324324326;"1"
"S";"F";"melinda14@mineriadedatos.com.ar";60000;2;"Licenciatura";"Profesional";"0";1;"0-1 Km.";"Sur";45;1.0;0.0;"1"
"S";"M";"eduardo72@mineriadedatos.com.ar";60000;5;"Licenciatura";"Gesti�n";"1";3;"10+ Km.";"Norte";66;1.0;0.0;"1"
"C";"M";"jerome8@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"1-2 Km.";"Norte";58;0.8;0.2;"1"
"S";"M";"bob4@mineriadedatos.com.ar";110000;4;"Educaci�n secundaria (en curso)";"Profesional";"0";3;"10+ Km.";"Centro";65;0.034482758620689655;0.9655172413793104;"0"
"S";"F";"michelle9@mineriadedatos.com.ar";80000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"0";2;"1-2 Km.";"Norte";55;0.3877118644067797;0.6122881355932204;"0"
"C";"F";"stephanie55@mineriadedatos.com.ar";20000;1;"Estudios universitarios (en curso)";"Obrero";"1";1;"2-5 Km.";"Centro";44;0.5714285714285714;0.42857142857142855;"1"
"C";"M";"alvin10@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";0;"0-1 Km.";"Centro";47;0.6666666666666666;0.3333333333333333;"1"
"C";"F";"tamara11@mineriadedatos.com.ar";90000;5;"Licenciatura";"Gesti�n";"1";2;"5-10 Km.";"Norte";71;0.0;1.0;"0"
"S";"M";"peter16@mineriadedatos.com.ar";40000;3;"Educaci�n secundaria (en curso)";"Administrativo";"0";2;"1-2 Km.";"Sur";58;0.9411764705882353;0.058823529411764705;"1"
"C";"F";"chloe33@mineriadedatos.com.ar";70000;4;"Estudios de postgrado";"Gesti�n";"1";2;"10+ Km.";"Norte";74;0.6060606060606061;0.3939393939393939;"1"
"C";"F";"kimberly24@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"0-1 Km.";"Norte";59;0.6097560975609756;0.3902439024390244;"1"
"C";"F";"kristin17@mineriadedatos.com.ar";30000;1;"Licenciatura";"Obrero especializado";"1";2;"0-1 Km.";"Centro";47;0.3;0.7;"0"
"C";"M";"nathan38@mineriadedatos.com.ar";50000;3;"Licenciatura";"Gesti�n";"1";2;"10+ Km.";"Norte";72;0.0;1.0;"0"
"S";"F";"cristina15@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria";"Profesional";"0";2;"1-2 Km.";"Sur";55;0.5776173285198556;0.4223826714801444;"1"
"S";"M";"shaun8@mineriadedatos.com.ar";20000;2;"Estudios universitarios (en curso)";"Administrativo";"1";1;"2-5 Km.";"Centro";78;0.0;1.0;"0"
"C";"F";"rebecca4@mineriadedatos.com.ar";70000;3;"Educaci�n secundaria";"Profesional";"1";0;"5-10 Km.";"Norte";59;0.0;1.0;"0"
"S";"M";"marcus56@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero especializado";"0";2;"0-1 Km.";"Norte";32;0.2857142857142857;0.7142857142857143;"0"
"C";"F";"renee1@mineriadedatos.com.ar";50000;0;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";41;0.9285714285714286;0.07142857142857142;"1"
"S";"M";"larry22@mineriadedatos.com.ar";70000;5;"Licenciatura";"Profesional";"1";2;"5-10 Km.";"Sur";51;0.0;1.0;"0"
"C";"F";"sydney38@mineriadedatos.com.ar";70000;3;"Educaci�n secundaria";"Profesional";"0";0;"1-2 Km.";"Norte";58;0.0;1.0;"0"
"S";"M";"justin3@mineriadedatos.com.ar";50000;1;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";40;0.4;0.6;"0"
"C";"M";"nelson6@mineriadedatos.com.ar";10000;1;"Estudios de postgrado";"Obrero";"1";0;"0-1 Km.";"Centro";51;0.0;1.0;"0"
"S";"M";"ernest16@mineriadedatos.com.ar";20000;0;"Estudios universitarios (en curso)";"Obrero";"0";1;"2-5 Km.";"Centro";43;0.5;0.5;"1"
"C";"M";"russell18@mineriadedatos.com.ar";40000;2;"Licenciatura";"Gesti�n";"1";2;"5-10 Km.";"Sur";67;0.36666666666666664;0.6333333333333333;"0"
"S";"M";"omar26@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero";"0";1;"2-5 Km.";"Centro";39;0.5984990619136961;0.40150093808630394;"1"
"C";"M";"troy0@mineriadedatos.com.ar";20000;0;"Estudios universitarios (en curso)";"Obrero";"1";0;"0-1 Km.";"Sur";36;1.0;0.0;"1"
"C";"M";"harold1@mineriadedatos.com.ar";60000;0;"Licenciatura";"Profesional";"1";4;"10+ Km.";"Sur";37;0.0;1.0;"0"
"S";"M";"tristan18@mineriadedatos.com.ar";40000;3;"Estudios universitarios (en curso)";"Profesional";"0";2;"1-2 Km.";"Norte";61;1.0;0.0;"1"
"C";"M";"blake24@mineriadedatos.com.ar";50000;3;"Estudios de postgrado";"Gesti�n";"1";2;"1-2 Km.";"Norte";75;0.0;1.0;"0"
"S";"F";"carmen17@mineriadedatos.com.ar";60000;2;"Educaci�n secundaria";"Profesional";"1";2;"10+ Km.";"Norte";61;0.22058823529411764;0.7794117647058824;"0"
"S";"F";"gloria17@mineriadedatos.com.ar";90000;0;"Licenciatura";"Profesional";"0";3;"10+ Km.";"Sur";38;0.6451612903225806;0.3548387096774194;"1"
"C";"F";"elizabeth20@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"1-2 Km.";"Norte";56;1.0;0.0;"1"
"S";"F";"haley51@mineriadedatos.com.ar";40000;3;"Estudios universitarios (en curso)";"Administrativo";"1";1;"0-1 Km.";"Norte";38;0.05555555555555555;0.9444444444444444;"0"
"S";"M";"corey6@mineriadedatos.com.ar";90000;5;"Educaci�n secundaria (en curso)";"Obrero especializado";"0";2;"5-10 Km.";"Centro";65;0.0;1.0;"0"
"S";"F";"michele54@mineriadedatos.com.ar";70000;5;"Licenciatura";"Gesti�n";"0";3;"2-5 Km.";"Norte";67;0.0;1.0;"0"
"C";"M";"fernando31@mineriadedatos.com.ar";60000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"0";2;"1-2 Km.";"Norte";58;0.16666666666666666;0.8333333333333334;"0"
"C";"M";"devin37@mineriadedatos.com.ar";130000;1;"Estudios de postgrado";"Gesti�n";"1";0;"0-1 Km.";"Norte";47;0.6384615384615384;0.36153846153846153;"1"
"C";"M";"noah59@mineriadedatos.com.ar";40000;4;"Estudios universitarios (en curso)";"Administrativo";"0";0;"0-1 Km.";"Norte";37;1.0;0.0;"1"
"C";"M";"ricky15@mineriadedatos.com.ar";120000;3;"Educaci�n secundaria";"Profesional";"0";4;"5-10 Km.";"Centro";56;0.42105263157894735;0.5789473684210527;"0"
"C";"M";"zachary21@mineriadedatos.com.ar";120000;1;"Estudios de postgrado";"Gesti�n";"1";4;"2-5 Km.";"Norte";78;0.0;1.0;"0"
"S";"M";"noah58@mineriadedatos.com.ar";70000;0;"Estudios universitarios (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";40;0.8823529411764706;0.11764705882352941;"1"
"C";"M";"timothy2@mineriadedatos.com.ar";130000;1;"Estudios de postgrado";"Gesti�n";"1";4;"0-1 Km.";"Norte";47;0.20689655172413793;0.7931034482758621;"0"
"S";"M";"jon45@mineriadedatos.com.ar";10000;2;"Educaci�n secundaria";"Obrero";"1";1;"0-1 Km.";"Centro";45;0.76;0.24;"1"
"S";"M";"edgar9@mineriadedatos.com.ar";80000;5;"Educaci�n secundaria";"Gesti�n";"1";3;"10+ Km.";"Centro";64;0.0;1.0;"0"
"C";"F";"melinda10@mineriadedatos.com.ar";30000;1;"Estudios de postgrado";"Administrativo";"0";0;"0-1 Km.";"Centro";77;0.0;1.0;"0"
"C";"M";"richard41@mineriadedatos.com.ar";80000;4;"Estudios de postgrado";"Gesti�n";"0";2;"1-2 Km.";"Norte";74;1.0;0.0;"1"
"S";"F";"sydney61@mineriadedatos.com.ar";40000;5;"Educaci�n secundaria";"Profesional";"1";3;"10+ Km.";"Norte";66;0.22058823529411764;0.7794117647058824;"0"
"S";"F";"laura25@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";2;"0-1 Km.";"Sur";49;1.0;0.0;"1"
"C";"M";"dale10@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria (en curso)";"Obrero";"1";1;"5-10 Km.";"Centro";100;0.06896551724137931;0.9310344827586207;"0"
"S";"F";"riley30@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Profesional";"0";1;"0-1 Km.";"Norte";45;1.0;0.0;"1"
"C";"F";"zoe11@mineriadedatos.com.ar";30000;2;"Educaci�n secundaria";"Obrero especializado";"1";2;"1-2 Km.";"Norte";56;0.16666666666666666;0.8333333333333334;"0"
"S";"F";"rebekah27@mineriadedatos.com.ar";40000;0;"Licenciatura";"Profesional";"1";0;"0-1 Km.";"Centro";46;0.6666666666666666;0.3333333333333333;"1"
"C";"F";"victoria61@mineriadedatos.com.ar";80000;3;"Estudios universitarios (en curso)";"Profesional";"0";2;"2-5 Km.";"Norte";56;0.8;0.2;"1"
"S";"M";"ricky0@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"1";3;"10+ Km.";"Sur";37;0.125;0.875;"0"
"S";"M";"louis10@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";3;"10+ Km.";"Sur";38;0.125;0.875;"0"
"C";"F";"sierra16@mineriadedatos.com.ar";50000;4;"Licenciatura";"Gesti�n";"1";2;"10+ Km.";"Norte";70;0.11428571428571428;0.8857142857142857;"0"
"S";"M";"levi18@mineriadedatos.com.ar";40000;2;"Licenciatura";"Gesti�n";"1";2;"5-10 Km.";"Sur";70;0.36666666666666664;0.6333333333333333;"0"
"C";"M";"tyler5@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";36;0.20754716981132076;0.7924528301886793;"0"
"C";"F";"isabel10@mineriadedatos.com.ar";30000;4;"Educaci�n secundaria";"Profesional";"1";2;"5-10 Km.";"Norte";63;0.20754716981132076;0.7924528301886793;"0"
"C";"M";"ian15@mineriadedatos.com.ar";10000;1;"Educaci�n secundaria";"Obrero";"1";0;"2-5 Km.";"Sur";33;1.0;0.0;"1"
"C";"F";"brandi3@mineriadedatos.com.ar";40000;0;"Licenciatura";"Profesional";"0";0;"0-1 Km.";"Centro";46;0.6666666666666666;0.3333333333333333;"1"
"C";"F";"abigail9@mineriadedatos.com.ar";40000;0;"Licenciatura";"Profesional";"0";1;"0-1 Km.";"Norte";48;0.5;0.5;"1"
